timestamp,open,high,low,close,volume,quote_volume
2022-05-23,48.0,54.69,48.0,49.06,3568.0001045,185271.3015845284
2022-05-24,48.91,52.8,47.11,49.62,8091.385223,399788.4770515379
2022-05-25,49.57,50.46,47.57,47.98,7824.63591777,382014.9888872025
2022-05-26,48.18,48.92,40.13,43.39,28219.99264049,1266165.11602868
2022-05-27,43.36,46.5,40.0,41.04,33605.01009811,1404307.0847250859
2022-05-28,41.09,44.99,40.4,44.24,31322.75434876,1330667.9438224281
2022-05-29,44.2,45.57,41.86,44.89,19789.96617881,870104.7070862118
2022-05-30,44.97,48.3,44.27,47.2,22325.5419503,1035057.5371679732
2022-05-31,47.23,48.49,44.56,45.72,22557.68146214,1042964.839798001
2022-06-01,45.73,46.07,39.6,40.09,25474.30577882,1088440.7798704256
2022-06-02,40.02,41.56,38.1,40.84,34222.40861928,1375213.2950580388
2022-06-03,40.85,41.47,37.61,38.26,17080.14215431,661337.2816734372
2022-06-04,38.32,39.41,35.71,38.85,17486.39741263,655007.8653592237
2022-06-05,38.8,40.14,37.81,38.45,15648.9070864,611968.9757974955
2022-06-06,38.6,45.26,38.6,42.36,32483.92454888,1375948.3360576327
2022-06-07,42.22,42.5,36.61,39.25,44606.2812131,1764070.6113296882
2022-06-08,39.23,40.87,38.26,38.81,14545.30420209,571537.9760621903
2022-06-09,38.87,41.85,38.43,39.91,14766.78611133,598128.0328189638
2022-06-10,39.86,40.82,36.75,37.08,25594.05534324,975828.2197162458
2022-06-11,37.06,37.82,33.13,33.82,21321.01608766,746650.7000781022
2022-06-12,33.9,34.39,30.52,30.52,41740.17926905,1350633.392058454
2022-06-13,30.56,31.0,26.0,28.52,75210.53088264,2099628.293708137
2022-06-14,28.53,32.08,25.83,29.59,45598.82655802,1329436.99805039
2022-06-15,29.59,34.8,26.75,34.68,66852.25273208,1995983.4328393678
2022-06-16,34.73,35.94,29.51,30.01,45737.55927183,1462236.9662360216
2022-06-17,30.08,32.15,29.18,30.7,30845.41075369,957977.2924684695
2022-06-18,30.59,34.7,27.08,31.89,62593.47010881,1881774.4259353704
2022-06-19,31.9,35.42,28.76,34.22,71286.03802503,2286246.6496987958
2022-06-20,34.08,36.85,31.71,35.2,62497.8874739,2128397.087734837
2022-06-21,35.21,39.07,34.21,36.31,53936.73432305,2001203.7366548416
2022-06-22,36.37,36.81,33.62,34.07,53084.43876128,1855784.4634106467
2022-06-23,34.09,38.53,33.88,38.06,58902.55232353,2163841.028481602
2022-06-24,38.13,42.84,37.65,41.87,58736.74366763,2379290.9274567766
2022-06-25,41.89,42.57,39.65,42.19,27566.14512329,1142740.5006038798
2022-06-26,42.09,42.47,39.03,39.36,25281.90317671,1029850.7346394036
2022-06-27,39.39,41.21,37.79,38.45,26902.49357835,1055051.4534095293
2022-06-28,38.49,39.89,35.02,35.29,51514.82936699,1933345.7697991296
2022-06-29,35.28,36.02,33.1,34.0,42694.39251328,1477315.1262822363
2022-06-30,34.02,34.13,30.85,33.71,51935.88389901,1670659.4031700226
2022-07-01,33.75,35.33,31.83,32.79,42803.06287739,1431727.6827528018
2022-07-02,32.63,34.08,31.9,33.28,16556.16867631,543853.3901580937
2022-07-03,33.31,33.63,32.19,33.4,13050.52056042,429210.1910182076
2022-07-04,33.39,36.85,32.44,36.66,13638.56184775,474575.0386087812
2022-07-05,36.53,37.5,33.1,35.38,22487.79160846,786228.5599380826
2022-07-06,35.39,37.65,32.51,37.0,37395.09911083,1345624.0477889634
2022-07-07,37.05,39.22,36.36,38.44,23088.844566,873542.6829840767
2022-07-08,38.44,39.81,36.42,38.12,21501.41117462,819948.0764556465
2022-07-09,38.14,38.89,37.77,38.04,7619.20853447,291767.2986325289
2022-07-10,38.07,38.11,36.28,36.67,14861.98458846,552885.9530147099
2022-07-11,36.5,36.58,33.24,33.42,14406.77056714,504184.3507840784
2022-07-12,33.41,34.56,32.58,32.62,15433.20293332,519523.4667239745
2022-07-13,32.7,35.02,31.88,34.94,26703.74318945,891178.063505421
2022-07-14,34.97,37.27,33.58,37.1,25594.4098361,897289.8929490142
2022-07-15,37.14,39.07,36.51,37.37,22137.57011616,835371.365261952
2022-07-16,37.4,40.4,36.37,39.61,16048.93451909,621105.5719506253
2022-07-17,39.6,41.05,38.31,38.56,22894.75010772,905538.477806689
2022-07-18,38.58,44.03,38.58,43.57,34092.72545262,1411247.4580522333
2022-07-19,43.59,47.29,42.59,44.89,36142.27049881,1628183.5929575616
2022-07-20,44.77,46.29,41.29,42.0,24247.21000471,1071588.6361485561
2022-07-21,42.13,44.05,39.69,43.16,29539.94486159,1231876.9861572988
2022-07-22,43.16,44.33,40.04,40.61,24783.06954583,1053355.2043118635
2022-07-23,40.52,41.89,38.63,40.03,16313.89592541,652744.2744265011
2022-07-24,40.23,42.1,39.55,40.88,13378.16302941,545824.1436608153
2022-07-25,41.03,41.08,36.58,36.61,24823.81518311,954397.4046307132
2022-07-26,36.65,36.8,34.69,36.29,25710.95465186,918929.0087767735
2022-07-27,36.27,41.0,35.7,40.25,44718.96970167,1709873.0982317098
2022-07-28,40.29,44.17,39.07,42.96,58504.62833576,2392496.536976926
2022-07-29,42.99,44.4,41.11,41.89,48759.78101003,2074206.6103657288
2022-07-30,41.96,46.64,41.47,43.86,54891.10718075,2424061.108675723
2022-07-31,43.85,45.21,42.23,42.4,36978.57958266,1615030.9454156223
2022-08-01,42.25,43.24,40.62,41.8,36978.56508484,1556549.6578334977
2022-08-02,41.53,42.45,39.55,39.72,35264.63008796,1441010.8767689394
2022-08-03,39.72,41.02,37.5,38.55,80221.46951055,3148052.859958414
2022-08-04,38.55,39.86,38.0,38.82,34728.59329402,1350546.78453325
2022-08-05,38.8,41.35,38.71,40.6,27433.92835246,1100282.8496687417
2022-08-06,40.6,40.9,39.87,40.0,17660.01082715,715613.8462029973
2022-08-07,40.01,41.55,39.22,40.61,14872.57518699,600595.6584303397
2022-08-08,40.63,43.7,40.63,42.22,27787.0423159,1177319.644504886
2022-08-09,42.22,42.74,39.76,40.31,21935.88668944,900809.1570417524
2022-08-10,40.22,42.88,39.17,42.47,25295.57902171,1046864.6384188626
2022-08-11,42.46,45.33,42.38,42.79,34298.50136024,1504227.2291172368
2022-08-12,42.8,45.5,42.16,45.48,18222.79866722,794408.5718194474
2022-08-13,45.49,48.4,45.34,46.59,28678.6358628,1347944.2911727906
2022-08-14,46.62,48.06,44.43,44.89,18358.27046822,846215.0566596742
2022-08-15,44.87,47.25,42.77,43.75,22446.01491789,998332.5251389039
2022-08-16,43.72,44.3,42.56,43.18,17326.2822818,751287.5936395237
2022-08-17,43.08,44.72,40.19,40.52,24874.26221423,1046226.6355573279
2022-08-18,40.53,41.62,39.34,39.53,17232.75490244,702240.7300971933
2022-08-19,39.5,39.57,35.01,35.83,49667.51329071,1844714.1503704377
2022-08-20,35.81,38.98,34.19,35.29,30774.44259817,1111429.1031523298
2022-08-21,35.31,37.05,34.54,36.49,15587.93689339,557596.2676186902
2022-08-22,36.48,36.54,33.78,35.47,18063.23187539,631097.9681045561
2022-08-23,35.43,36.1,34.25,35.66,12021.22617344,425047.2586502351
2022-08-24,35.68,36.37,34.33,34.89,15651.1186644,554242.5316665644
2022-08-25,34.89,36.47,34.89,35.29,15086.87727696,540278.370181057
2022-08-26,35.25,35.72,31.42,31.76,15417.71947843,522679.9329486195
2022-08-27,31.76,32.21,30.88,31.54,7733.5377747,244674.4587390236
2022-08-28,31.52,32.19,30.2,30.43,5952.54720271,187609.1619775482
2022-08-29,30.43,32.6,30.0,32.45,9609.71747929,300583.6708992574
2022-08-30,32.43,33.15,30.66,31.45,8463.35679316,270025.2034710687
2022-08-31,31.48,32.91,31.24,31.53,6093.71122684,195654.2239675974
2022-09-01,31.46,31.79,30.45,31.6,3800.73136386,118230.9908529169
2022-09-02,31.63,32.38,30.8,31.25,7154.21452936,225650.441747934
2022-09-03,31.24,31.29,30.82,31.13,2655.62937164,82368.8749130638
2022-09-04,31.13,32.19,31.05,32.14,4792.74445761,152116.7508602584
