timestamp,open,high,low,close,volume,quote_volume
2025-03-16T04:00:00,84332.35,84417.99,83972.57,84273.96,106.98214887,1742112000000.0
2025-03-16T08:00:00,84273.96,84335.43,82381.46,82410.01,181.07472999,1742126400000.0
2025-03-16T12:00:00,82410.01,83500.0,82400.0,83322.52,256.7453927,1742140800000.0
2025-03-16T16:00:00,83322.52,85115.0,82564.51,83098.46,242.81745897,1742155200000.0
2025-03-16T20:00:00,83098.46,83453.01,81987.79,82574.52,188.07831329,1742169600000.0
2025-03-17T00:00:00,82574.52,83724.35,82523.0,83675.65,176.92809232,1742184000000.0
2025-03-17T04:00:00,83675.65,83869.77,82682.62,83567.87,324.44831075,1742198400000.0
2025-03-17T08:00:00,83567.87,83783.02,83220.11,83514.72,152.73970334,1742212800000.0
2025-03-17T12:00:00,83514.72,83982.45,82462.0,83522.12,295.32644145,1742227200000.0
2025-03-17T16:00:00,83522.12,84750.0,83112.9,84482.55,254.05202753,1742241600000.0
2025-03-17T20:00:00,84482.55,84506.79,83746.13,84010.02,113.88527985,1742256000000.0
2025-03-18T00:00:00,84010.02,84021.74,82960.0,83147.6,181.85433327,1742270400000.0
2025-03-18T04:00:00,83147.6,83266.0,82244.69,83163.81,230.13719663,1742284800000.0
2025-03-18T08:00:00,83163.81,83452.3,82501.0,82581.1,413.84778763,1742299200000.0
2025-03-18T12:00:00,82581.1,82821.45,81150.28,81610.21,988.46443359,1742313600000.0
2025-03-18T16:00:00,81610.21,82475.48,81245.65,82327.98,387.91297184,1742328000000.0
2025-03-18T20:00:00,82327.98,82810.95,81878.59,82715.04,213.54037247,1742342400000.0
2025-03-19T00:00:00,82715.04,83263.21,82547.16,83037.17,495.65642078,1742356800000.0
2025-03-19T04:00:00,83037.17,83364.15,82792.91,83173.91,453.37069222,1742371200000.0
2025-03-19T08:00:00,83173.91,84103.46,83173.91,83881.4,443.87064095,1742385600000.0
2025-03-19T12:00:00,83881.4,84888.0,83529.7,84733.05,629.25732687,1742400000000.0
2025-03-19T16:00:00,84733.05,85946.0,83578.31,85433.37,885.94715034,1742414400000.0
2025-03-19T20:00:00,85433.37,87000.0,85200.18,86845.93,504.13817151,1742428800000.0
2025-03-20T00:00:00,86845.93,87445.0,85619.56,85891.01,1042.19192174,1742443200000.0
