timestamp,open,high,low,close,volume,quote_volume
2018-01-01,733.999996,799.999996,682.000003,762.000005,162.632923,122041.36424478
2018-01-02,762.000005,900.805536,762.000005,801.1,468.484334,394196.13883156
2018-01-03,839.999996,996.999999,810.000005,956.0,437.818886,382626.64827304
2018-01-04,947.000011,1000.0,900.900901,947.00001,555.259412,529658.89988174
2018-01-05,935.956126,1000.0,910.000001,963.030989,449.693348,439390.29853278
2018-01-06,964.034988,1000.0,930.500011,1000.0,428.195838,423646.99495666
2018-01-07,999.228195,1149.0,986.0,1115.387014,273.873712,291651.32500652
2018-01-08,1117.30974,1230.0,910.0,1165.832998,1876.612952,2028804.18865526
2018-01-09,1135.0,1298.580156,1123.5612,1285.0,1153.448639,1393529.77575223
2018-01-10,1283.937982,1392.44,1200.0,1234.000001,1434.874881,1860043.96396934
2018-01-11,1263.999998,1329.799981,860.0,1136.000001,2771.312467,3098650.72279863
2018-01-12,1156.0,1300.0,1080.000008,1249.77,939.169545,1146488.84910855
2018-01-13,1249.77,1430.0,1242.137882,1401.0,777.101761,1045180.54699773
2018-01-14,1386.99,1386.990001,1150.0,1338.658141,1322.108533,1697857.08151699
2018-01-15,1318.000001,1357.3,1257.000001,1258.0,1016.231216,1335193.38141092
2018-01-16,1260.000004,1281.562988,821.0,1032.000001,6015.461022,6203655.07344209
2018-01-17,1032.000001,1072.999995,712.0,980.000005,6460.530596,5692728.888899
2018-01-18,989.989956,1090.0,911.0,992.0,2855.959806,2876259.07245687
2018-01-19,992.0,1079.666699,941.492497,1036.0,1467.135253,1491081.77230263
2018-01-20,1036.0,1200.0,1034.5,1156.000002,1081.35701,1228264.16761839
2018-01-21,1156.000002,1156.00002,987.00001,1042.778381,1804.362228,1895412.88165672
2018-01-22,1043.838704,1099.999998,915.0,999.999999,2028.960228,2025659.85758543
2018-01-23,989.0,1028.999999,911.0,980.0,1219.424559,1193046.94434286
2018-01-24,980.0,1075.0,950.0,1062.000669,914.738842,931232.0384877
2018-01-25,1072.999979,1119.999999,1030.010204,1050.000001,1386.64917,1481349.68198302
2018-01-26,1054.0,1088.399983,971.000001,1050.0,1962.569395,2018016.68971092
2018-01-27,1050.0,1150.999914,1033.000002,1123.999995,1493.21468,1629642.28240725
2018-01-28,1135.0,1283.0,1115.0,1254.99,2146.181834,2608918.52960937
2018-01-29,1254.99,1269.679995,1160.0,1189.000006,1586.235485,1907123.54482087
2018-01-30,1189.0,1190.000009,1030.000102,1085.990008,2095.122632,2339757.21178332
2018-01-31,1084.90402,1141.691151,1030.0,1120.00002,1329.739868,1455659.09823021
2018-02-01,1120.00002,1169.999912,989.0,1045.0,1901.271203,2060558.45794033
2018-02-02,1045.0,1045.000004,763.675635,922.92,3565.160514,3277883.00658571
2018-02-03,922.92,999.99,854.999996,965.0,1714.159137,1632298.95899844
2018-02-04,973.999899,978.499797,785.0,825.000132,1558.895436,1357939.77862219
2018-02-05,825.000132,857.364648,630.0,699.0,4708.870527,3444931.19857619
2018-02-06,697.3485,800.999123,568.945411,785.0031,5800.497446,3938907.76714161
2018-02-07,785.003003,857.030845,707.0,742.529342,3474.772496,2747312.92856146
2018-02-08,751.079857,848.000001,749.844837,825.0,2007.839392,1626356.04425602
2018-02-09,810.002892,887.072039,773.51,879.2394,2208.507416,1837446.42568104
2018-02-10,874.662726,924.999307,800.129687,845.000173,2376.853219,2040448.5385974
2018-02-11,845.001682,854.999515,773.419667,807.000458,1822.91101,1474130.54730041
2018-02-12,810.0,880.0,809.001811,865.763721,1266.709293,1084361.18011751
2018-02-13,865.763721,875.0,820.0,843.0,873.830662,737212.15503132
2018-02-14,845.0,922.9,839.420083,920.829283,1499.39885,1334526.1687729
2018-02-15,920.829282,955.051137,899.0,925.0,1619.541026,1496875.55563949
2018-02-16,925.0,951.161259,903.397734,945.0,692.790693,643122.00988865
2018-02-17,941.0,980.49,931.863251,972.0,809.495233,779862.58470133
2018-02-18,972.0,982.9,892.137139,916.238469,1430.502598,1330116.65418495
2018-02-19,912.923652,969.0,905.000001,940.000001,722.685895,679151.89616175
2018-02-20,940.000001,962.999999,873.0,876.211105,1060.253658,981870.1441036
2018-02-21,877.0,913.203215,797.113303,835.1979,2070.8385,1760872.38302649
2018-02-22,835.1979,875.0,780.000001,800.0,1337.552603,1091352.41319712
2018-02-23,800.0,888.0,780.0,849.618787,1199.552192,1010653.70537336
2018-02-24,849.618787,887.0,803.241491,832.42653,990.773688,827107.11733807
2018-02-25,832.42653,850.0,812.0,836.736652,520.356935,433946.26046986
2018-02-26,844.197925,883.0,830.001,864.237811,615.560676,528438.66274875
2018-02-27,870.069466,900.0,855.0,875.448703,696.577161,614627.60656164
2018-02-28,871.000797,891.397079,850.0,851.1,553.200951,481225.71319644
2018-03-01,851.001,884.8,850.0,875.760273,678.557918,588715.15871902
2018-03-02,875.761607,881.383636,851.0,856.838957,371.959844,321929.66225318
2018-03-03,856.838957,871.999593,850.000101,854.019479,378.452763,326450.16842763
2018-03-04,854.019338,867.99727,835.0,867.99727,340.878671,291321.10420073
2018-03-05,865.002095,875.446281,848.66344,854.710708,410.322878,354832.25213615
2018-03-06,850.197,854.977212,800.0,806.742364,735.888827,606314.66498035
2018-03-07,812.131831,827.327515,710.0,745.0,1552.784643,1174102.38069026
2018-03-08,745.0,775.0,665.462336,699.624896,1096.627105,795391.40406047
2018-03-09,697.382074,729.999554,626.659976,724.544307,1734.142323,1168334.93080901
2018-03-10,724.544307,748.55572,670.411972,679.051176,1483.822083,1063501.99735506
2018-03-11,675.0,735.99,661.67545,721.920575,1024.587464,717647.76066619
2018-03-12,718.000004,741.3773,676.473074,702.269552,861.22382376,608666.9137538
2018-03-13,697.58094,720.0,680.000001,694.53,710.4799594,493032.23353127
