#{"t_start": 1751996544.490487, "env_id": "None"}
r,l,t
325.781794,1930,48.873566
-166.115305,1930,98.984804
443.839451,1930,148.729278
218.829657,1930,197.288418
1918.99031,1930,244.043646
162.068643,1930,293.634615
928.232895,1930,342.944326
-321.275754,1930,390.306417
1485.043996,1930,437.148983
1172.296446,1930,484.090706
358.610964,1930,539.74778
2018.99634,1930,590.083184
826.011924,1930,637.988362
1562.634167,1930,685.212868
925.356491,1930,733.197231
864.120346,1930,783.319343
