train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.9985163204747775,0.6896551724137931,0.47562425683709875,0.6896551724137931,0.5629838142153413,0.593103448275862,0.52,0.593103448275862,0.46944968883294874,"[[84, 3], [56, 2]]",84,3,56,2,0.9655172413793104,0.034482758620689655,advanced_rf_attempt_13,random_forest,direction,2025-07-12T20:47:15.329780,0.5501371058958829,0.8244846388446302,4,0.593103448275862,0,10055.013710589588,10000.0
