train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.9870619946091644,0.914572864321608,0.8364435241534304,0.914572864321608,0.8737651512153946,0.9095477386934674,0.8272770889624,0.9095477386934674,0.8664638984395662,"[[362, 0], [36, 0]]",362,0,36,0,1.0,0.0,BTCUSDT_1d_xgboost_direction,xgboost,direction,2025-07-10T20:03:11.538375,-2.799867801066957,2.7133908151248396,36,0.9095477386934674,-63.37758256838078,9720.013219893304,10000.0
