train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.9847560975609756,0.5471698113207547,0.546117690200023,0.5471698113207547,0.5465955701394586,0.4858490566037736,0.49624248135230953,0.4858490566037736,0.47735747303870546,"[[41, 72], [37, 62]]",41,72,37,62,0.36283185840707965,0.6262626262626263,single_model_attempt_34_xgboost,xgboost,direction,2025-07-12T19:48:13.242225,-9.369684590235375,10.50820908700745,40,0.4858490566037736,0,9063.031540976463,10000.0
