train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
1.0,0.5324675324675324,0.5173276723276724,0.5324675324675324,0.520629126706175,0.5064935064935064,0.495789059425423,0.5064935064935064,0.4981422596441105,"[[55, 32], [44, 23]]",55,32,44,23,0.632183908045977,0.34328358208955223,attempt_20_xgboost_2019_2021,xgboost,direction,2025-07-12T18:48:24.950360,-4.33034847291763,8.820041892977244,33,0.5064935064935064,0,9566.965152708237,10000.0
