train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.9478737997256516,0.4394904458598726,0.5481245576786978,0.4394904458598726,0.4693240189028149,0.5605095541401274,0.5574287889773315,0.5605095541401274,0.5589517876096605,"[[79, 34], [35, 9]]",79,34,35,9,0.6991150442477876,0.20454545454545456,attempt_26_random_forest_2019_2021,random_forest,direction,2025-07-12T18:48:46.769841,5.881999431306085,1.248628706775898,25,0.5605095541401274,0,10588.199943130609,10000.0
