train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.5399393326592518,0.4669811320754717,0.21807137771448915,0.4669811320754717,0.2973063155978887,0.5188679245283019,0.5098831985624439,0.5188679245283019,0.36273131349782295,"[[109, 1], [101, 1]]",109,1,101,1,0.990909090909091,0.00980392156862745,single_model_attempt_199_random_forest,random_forest,direction,2025-07-12T20:39:01.080725,0.12668025413748182,0.4488948279868761,1,0.5188679245283019,0,10012.668025413748,10000.0
