train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
1.0,0.38571428571428573,0.30798855061150143,0.38571428571428573,0.2919763375494329,0.4142857142857143,0.4611607142857143,0.4142857142857143,0.3064156616661764,"[[3, 38], [3, 26]]",3,38,3,26,0.07317073170731707,0.896551724137931,extended_10_xgboost_2020_2021,xgboost,direction,2025-07-12T19:42:33.236173,-1.40281245645554,1.4473975157773569,7,0.4142857142857143,0,9859.718754354446,10000.0
