train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.9223719676549865,0.9396984924623115,0.8830332567359409,0.9396984924623115,0.9104850678261774,0.9597989949748744,0.9259521790311761,0.9597989949748744,0.9425718335266074,"[[382, 1], [15, 0]]",382,1,15,0,0.9973890339425587,0.0,BTCUSDT_1d_random_forest_direction,random_forest,direction,2025-07-12T18:31:45.687535,-0.4120317561973207,0.9854039041574105,1,0.9597989949748744,-1.0,9958.796824380268,10000.0
