timestamp,open,high,low,close,volume,quote_volume
2021-08-04,25.0,50.0,25.0,35.799,19984.13356515,701799.2079537136
2021-08-05,35.72,38.3,35.58,37.35,33122.03414698,1230417.406953622
2021-08-06,37.388,40.444,35.71,39.535,28081.02777124,1075712.051131658
2021-08-07,39.402,40.96,37.5,39.333,27779.11963342,1089974.730024179
2021-08-08,39.45,39.517,36.846,37.715,14868.8506037,567902.02010805
2021-08-09,37.714,39.974,36.384,38.767,34201.77059918,1333097.8539107332
2021-08-10,38.687,41.66,38.266,40.7,33168.85721204,1335250.5259319926
2021-08-11,40.69,43.9,40.69,41.7,36194.65760611,1539740.629904106
2021-08-12,41.701,43.373,39.4,41.136,24835.40441602,1019883.6783177101
2021-08-13,41.136,46.875,40.724,44.949,39391.94458792,1718197.145575372
2021-08-14,44.839,44.914,42.768,44.278,28335.32271043,1244053.8562959684
2021-08-15,44.209,54.6,43.584,54.19,105758.18799189,5252615.546530758
2021-08-16,54.073,70.1,52.4,62.207,185858.43141337,11641213.952854758
2021-08-17,62.207,77.0,58.758,64.256,261701.90845302,17995968.116021805
2021-08-18,64.01,80.538,59.72,72.752,328259.00510369,24084202.820257768
2021-08-19,72.591,75.43,68.29,72.842,165357.61341698,11924756.634092072
2021-08-20,72.738,79.98,70.918,78.726,94200.87507685,7030808.594444257
2021-08-21,78.643,81.895,72.68,73.876,77829.38242009,6002405.983949534
2021-08-22,73.964,77.54,71.263,72.629,57285.35644984,4272580.2149792
2021-08-23,72.748,76.72,71.574,75.63,61071.92905398,4506752.655188561
2021-08-24,75.71,79.396,68.592,70.587,114337.52955211,8591396.339392208
2021-08-25,70.5,72.74,66.135,71.993,76303.96843733,5329198.831030207
2021-08-26,72.0,78.637,66.278,74.714,133286.75439679,9766195.5351443
2021-08-27,74.99,88.948,72.206,88.041,237570.98241546,19575207.14014576
2021-08-28,87.916,98.222,85.558,96.009,154009.42647318,14267480.291566767
2021-08-29,96.105,97.8,90.143,94.267,138848.41960433,13007011.01035083
2021-08-30,94.248,118.996,93.653,110.145,317955.40541914,33566111.2572597
2021-08-31,110.369,130.499,103.102,108.234,494295.68203518,57374336.60111642
2021-09-01,108.235,119.681,105.98,110.784,260625.31145722,29528188.153960083
2021-09-02,110.722,133.682,108.962,128.23,308381.85277403,37569542.02551321
2021-09-03,128.277,148.982,128.118,146.287,416323.90703419,58252242.357452095
2021-09-04,146.274,150.614,135.823,138.976,227548.57721736,32788455.849710453
2021-09-05,138.976,145.0,134.77,142.059,213260.19571055,29852728.26680187
2021-09-06,142.065,166.076,137.011,164.276,301977.73408829,45970362.77976328
2021-09-07,164.244,195.5,132.0,173.434,793976.87138355,141107313.607356
2021-09-08,173.44,198.0,146.512,191.2,602427.24452069,104694319.2921499
2021-09-09,190.977,215.755,180.721,187.852,591168.06430855,119281832.9307414
2021-09-10,187.958,197.268,168.025,179.433,372151.66962556,67282346.8590509
2021-09-11,179.491,193.425,175.291,179.208,290679.47105582,53405927.854055636
2021-09-12,179.133,181.635,170.172,174.327,169992.74144629,30078773.35253483
2021-09-13,174.277,174.949,150.359,169.624,396190.55223054,64075399.86055458
2021-09-14,169.624,171.927,142.5,158.743,351995.37179855,55178740.93972665
2021-09-15,158.778,166.443,153.75,158.739,240014.00046983,38352048.277598046
2021-09-16,158.823,163.068,147.392,152.17,223193.95422881,34714555.41505
2021-09-17,152.257,153.469,133.908,147.491,397191.31585817,56840511.99150885
2021-09-18,147.532,171.501,144.134,169.3,543431.3317506,86689350.55048168
2021-09-19,169.312,170.914,150.696,152.778,212570.11003993,34077909.10510868
2021-09-20,152.872,153.387,130.219,132.738,456032.30163452,64194101.98531971
2021-09-21,132.754,144.84,115.926,124.223,439508.22556278,58234858.12516787
2021-09-22,124.261,151.489,122.149,148.156,375669.86064524,51470291.801436506
2021-09-23,148.02,152.42,143.0,149.969,242858.38008795,35965254.141117506
2021-09-24,149.876,151.26,128.1,139.16,260716.35179062,36253295.881306365
2021-09-25,139.171,144.14,133.467,136.002,117126.0892282,16264714.534716647
2021-09-26,136.019,140.722,124.689,135.708,165609.19891352,22100617.656037267
2021-09-27,135.615,148.932,133.732,136.428,218948.89256492,31168290.102626443
2021-09-28,136.291,139.348,128.065,132.158,167904.71788666,22445762.984166708
2021-09-29,132.115,140.131,131.166,135.267,179552.81248116,24445705.072473105
2021-09-30,135.271,142.891,134.056,141.457,145437.43373587,20154701.13280402
2021-10-01,141.427,164.999,138.275,161.713,300953.36389722,46072168.114440106
2021-10-02,161.612,174.933,156.171,168.991,204713.94042815,34054921.34492134
2021-10-03,169.009,177.792,165.515,173.0,179767.7862882,31011876.668770827
2021-10-04,172.999,172.999,162.101,167.033,202507.71627264,34094758.64017542
2021-10-05,167.116,170.097,160.0,164.587,191567.69342169,31648696.64422573
2021-10-06,164.649,165.433,150.151,153.845,229128.94272675,36065094.0152687
2021-10-07,153.882,161.45,150.403,154.307,202277.47465957,31499556.220442116
2021-10-08,154.367,168.9,152.425,158.791,247827.61887481,40001514.2357171
2021-10-09,158.808,161.477,154.027,156.852,104887.42700383,16584168.508803595
2021-10-10,156.834,158.457,145.524,147.684,139681.20535195,21398523.172022372
2021-10-11,147.576,153.952,140.292,144.953,169741.60508287,25119895.00363797
2021-10-12,144.876,153.426,137.604,152.403,240974.74575778,35082631.47823067
2021-10-13,152.335,155.503,144.2,147.972,135943.73216546,20116195.451677136
2021-10-14,148.034,155.726,147.309,150.065,151552.92827666,22944346.60645369
2021-10-15,149.991,165.37,146.755,163.188,286921.93072582,45554059.55116516
2021-10-16,163.225,164.75,156.383,157.498,124113.53246019,19852769.079615742
2021-10-17,157.582,167.55,152.985,160.112,178298.05181729,28788070.06000546
2021-10-18,160.113,162.89,154.889,157.263,136553.88530234,21618923.74813283
2021-10-19,157.146,159.403,153.045,155.804,101025.8506503,15803076.92408506
2021-10-20,155.854,176.82,155.132,176.82,218552.46340128,36589135.33038448
2021-10-21,176.777,194.38,176.777,190.476,415249.98108634,77019907.94523914
2021-10-22,190.504,215.062,188.104,196.169,434099.52261764,88040942.61535513
2021-10-23,196.273,205.735,192.1,197.756,196789.51585255,39129479.71465927
2021-10-24,197.748,204.944,185.194,202.38,226797.65376697,44045355.45471523
2021-10-25,202.233,218.948,198.129,209.687,265717.60902598,55662291.72736599
2021-10-26,209.771,214.164,196.383,199.799,170927.12873261,35260598.08954986
2021-10-27,199.859,205.488,181.2,184.27,285328.17015253,54723868.16998451
2021-10-28,184.4,201.408,181.539,195.547,202085.03856844,39082472.147308506
2021-10-29,195.415,205.135,194.503,200.387,183056.74887322,36672560.04403814
2021-10-30,200.365,200.599,187.307,195.704,126657.69819913,24652582.915738434
2021-10-31,195.775,205.0,185.462,202.583,153413.99650918,29973545.51195188
2021-11-01,202.578,211.553,197.761,203.925,186581.89712579,38155102.69127594
2021-11-02,203.925,222.292,200.9,220.967,183575.41127113,38688251.636971414
2021-11-03,220.878,246.465,215.83,243.437,348809.25033336,80614585.46479139
2021-11-04,243.527,250.499,234.163,246.878,246341.59210318,59606071.37815343
2021-11-05,247.018,248.391,230.432,236.056,171013.50897038,40727788.72143113
2021-11-06,236.086,259.8,234.781,258.483,192802.87257041,47805505.935349345
2021-11-07,258.507,258.662,245.784,249.444,166947.04023086,42003102.47111439
2021-11-08,249.534,253.058,240.58,248.247,226367.32182948,55700955.807009295
2021-11-09,248.249,252.996,237.5,238.983,198997.90833913,48587008.35990328
2021-11-10,238.983,247.95,216.712,233.204,332081.63814152,78677237.5686406
2021-11-11,233.204,246.353,229.5,233.425,206444.31220568,49370787.51056095
2021-11-12,233.358,239.0,220.914,228.541,208749.43430259,47865804.525034815
2021-11-13,228.45,241.867,224.89,241.621,159359.52960781,37188899.892745994
2021-11-14,241.536,242.0,230.283,238.777,113574.06517909,26813773.03057615
2021-11-15,238.637,246.359,234.51,238.104,128182.3700204,30879434.93257102
2021-11-16,238.126,238.156,212.2,219.146,225879.71106701,50870750.92916135
2021-11-17,219.109,222.268,209.85,218.879,210815.59463346,45401969.813310206
2021-11-18,218.93,222.732,186.52,195.164,313356.37592874,63623507.7657214
2021-11-19,195.182,219.572,189.2,215.203,314003.53942823,65383247.15837299
2021-11-20,215.276,221.1,205.995,217.621,192300.86633785,41308271.10362486
2021-11-21,217.645,235.4,210.548,230.417,220842.23639337,49124448.15726725
2021-11-22,230.613,231.857,211.601,215.599,268880.82595826,59207994.380189255
2021-11-23,215.611,226.0,211.007,221.819,191598.06962347,41902610.65704946
2021-11-24,221.887,222.457,200.0,205.756,238363.82556603,50274875.41064942
2021-11-25,205.75,216.352,201.926,210.016,232313.34940597,48821094.21320171
2021-11-26,210.024,210.49,182.791,192.401,297266.52701796,58142519.76109127
2021-11-27,192.331,199.415,190.61,193.029,155351.85096765,30429349.78282526
2021-11-28,192.966,201.925,181.0,200.77,215039.43645172,40955790.74013211
2021-11-29,200.687,212.803,199.776,204.07,224256.72713176,46109542.68266724
2021-11-30,204.094,218.258,199.519,208.286,241094.68948056,50527045.70461478
2021-12-01,208.495,232.388,207.852,229.74,311123.11179959,69511519.9311735
2021-12-02,229.788,243.125,220.114,233.679,374162.49593218,86209480.65529157
2021-12-03,233.625,239.424,201.5,211.609,419077.11692666,93553436.96287143
2021-12-04,211.504,212.549,151.0,200.72,520322.20877756,102310888.22175744
2021-12-05,200.769,204.488,181.188,196.238,299655.56483152,57883185.284026824
2021-12-06,196.525,197.56,175.071,193.639,413477.24796263,77560178.3846038
2021-12-07,193.564,204.004,187.884,190.286,252292.65351058,49658014.108885914
2021-12-08,190.172,196.137,183.324,194.541,189801.99652324,36106891.47801256
2021-12-09,194.588,196.559,178.55,181.203,190312.88028741,35435823.53291084
2021-12-10,181.197,184.544,167.124,167.421,207823.58270074,36621753.008706294
2021-12-11,167.442,173.735,161.384,172.048,190071.30549413,32148102.33229996
2021-12-12,172.116,176.884,167.556,172.748,131959.21517196,22685068.082296506
2021-12-13,172.827,172.827,148.0,155.073,281679.82015232,44966250.21617835
2021-12-14,155.191,163.227,149.569,161.24,204449.06856781,32023161.79682422
2021-12-15,161.215,182.565,156.75,178.432,343581.64845207,57986199.32778573
2021-12-16,178.432,189.0,174.249,176.793,248246.16236716,45179666.19860163
2021-12-17,176.841,182.4,168.036,175.408,224537.51021084,39651974.12730827
2021-12-18,175.538,184.2,170.985,182.824,142930.51226973,25528813.187588952
2021-12-19,182.83,189.315,178.237,179.88,139131.65617707,25555892.556447703
2021-12-20,179.92,181.279,168.495,173.938,182211.51295359,31837541.827164195
