step,portfolio_value,total_return,max_drawdown,total_trades,win_rate,current_price,profit_percent,drawdown_percent,win_rate_percent
39,8064.598389293507,-0.19354016107064925,0.19354016107064925,19,0.0,6292.78,-19.354016107064925,19.354016107064925,0.0
40,8064.9404655004955,-0.19350595344995045,0.19354016107064925,20,0.0,6635.98,-19.350595344995046,19.354016107064925,0.0
41,8064.645555389007,-0.19353544446109927,0.19354016107064925,20,0.0,6388.9,-19.35354444610993,19.354016107064925,0.0
42,8064.759041115898,-0.19352409588841019,0.19354016107064925,20,0.0,6483.98,-19.35240958884102,19.354016107064925,0.0
43,8064.718017720513,-0.19352819822794873,0.19354016107064925,20,0.0,6449.61,-19.352819822794874,19.354016107064925,0.0
44,8065.031750611903,-0.19349682493880974,0.19354016107064925,20,0.0,6712.46,-19.349682493880973,19.354016107064925,0.0
45,8065.066066079385,-0.19349339339206154,0.19354016107064925,20,0.0,6741.21,-19.349339339206153,19.354016107064925,0.0
46,8065.09029578338,-0.19349097042166205,0.19354016107064925,20,0.0,6761.51,-19.349097042166203,19.354016107064925,0.0
47,8065.039365661731,-0.19349606343382694,0.19354016107064925,20,0.0,6718.84,-19.349606343382693,19.354016107064925,0.0
48,8064.235082718857,-0.19357649172811434,0.19357649172811434,20,0.0,6045.0,-19.357649172811435,19.357649172811435,0.0
49,8064.360384902377,-0.19356396150976235,0.19357649172811434,20,0.0,6149.98,-19.356396150976234,19.357649172811435,0.0
50,8064.344856407352,-0.19356551435926475,0.19357649172811434,20,0.0,6136.97,-19.356551435926477,19.357649172811435,0.0
51,8064.482154084722,-0.19355178459152775,0.19357649172811434,20,0.0,6252.0,-19.355178459152775,19.357649172811435,0.0
52,8064.26585324935,-0.19357341467506503,0.19357649172811434,20,0.0,6070.78,-19.357341467506505,19.357649172811435,0.0
53,8064.340989203365,-0.19356590107966348,0.19357649172811434,20,0.0,6133.73,-19.356590107966348,19.357649172811435,0.0
54,8064.007084785003,-0.1935992915214997,0.1935992915214997,20,0.0,5853.98,-19.35992915214997,19.35992915214997,0.0
55,8064.417605198413,-0.19355823948015868,0.1935992915214997,20,0.0,6197.92,-19.355823948015868,19.35992915214997,0.0
56,8064.646951879336,-0.19353530481206643,0.1935992915214997,20,0.0,6390.07,-19.353530481206644,19.35992915214997,0.0
57,8064.607253359391,-0.19353927466406093,0.1935992915214997,20,0.0,6356.81,-19.35392746640609,19.35992915214997,0.0
58,8064.915770299724,-0.19350842297002765,0.1935992915214997,20,0.0,6615.29,-19.350842297002764,19.35992915214997,0.0
59,8064.79470533045,-0.19352052946695503,0.1935992915214997,20,0.0,6513.86,-19.3520529466955,19.35992915214997,0.0
60,8064.881980008093,-0.1935118019991907,0.1935992915214997,20,0.0,6586.98,-19.35118019991907,19.35992915214997,0.0
61,8064.813014870316,-0.19351869851296843,0.1935992915214997,20,0.0,6529.2,-19.351869851296843,19.35992915214997,0.0
62,8064.909193665782,-0.19350908063342176,0.1935992915214997,20,0.0,6609.78,-19.350908063342175,19.35992915214997,0.0
63,8065.084888859286,-0.19349151111407137,0.1935992915214997,20,0.0,6756.98,-19.34915111140714,19.35992915214997,0.0
64,8065.0313209225715,-0.19349686790774284,0.1935992915214997,20,0.0,6712.1,-19.349686790774285,19.35992915214997,0.0
65,8064.97166572032,-0.193502833427968,0.1935992915214997,20,0.0,6662.12,-19.3502833427968,19.35992915214997,0.0
66,8064.535757828881,-0.19354642421711188,0.1935992915214997,20,0.0,6296.91,-19.354642421711187,19.35992915214997,0.0
67,8064.632628901604,-0.19353673710983957,0.1935992915214997,20,0.0,6378.07,-19.35367371098396,19.35992915214997,0.0
68,8064.4804472632095,-0.19355195527367905,0.1935992915214997,20,0.0,6250.57,-19.355195527367904,19.35992915214997,0.0
69,8064.437478330015,-0.19355625216699845,0.1935992915214997,20,0.0,6214.57,-19.355625216699845,19.35992915214997,0.0
70,8064.482142148908,-0.19355178578510923,0.1935992915214997,20,0.0,6251.99,-19.355178578510923,19.35992915214997,0.0
71,8064.602717749775,-0.19353972822502247,0.1935992915214997,20,0.0,6353.01,-19.353972822502246,19.35992915214997,0.0
72,8065.044748714195,-0.19349552512858054,0.1935992915214997,20,0.0,6723.35,-19.349552512858054,19.35992915214997,0.0
73,8065.7538435342285,-0.19342461564657715,0.1935992915214997,20,0.0,7317.44,-19.342461564657714,19.35992915214997,0.0
74,8065.830781796275,-0.1934169218203725,0.1935992915214997,20,0.0,7381.9,-19.34169218203725,19.35992915214997,0.0
75,8065.931412650652,-0.19340685873493477,0.1935992915214997,20,0.0,7466.21,-19.340685873493477,19.35992915214997,0.0
76,8035.9507090846655,-0.19640492909153345,0.19640492909153345,20,0.0,7337.53,-19.640492909153345,19.640492909153345,0.0
77,8046.467182943577,-0.19535328170564226,0.19640492909153345,21,0.0,7398.78,-19.535328170564227,19.640492909153345,0.0
78,8045.606558608681,-0.19543934413913194,0.19640492909153345,21,0.0,7394.79,-19.543934413913195,19.640492909153345,0.0
79,8159.357036969941,-0.18406429630300591,0.19640492909153345,21,0.0,7721.01,-18.406429630300593,19.640492909153345,0.0
80,8456.273068082803,-0.15437269319171973,0.19640492909153345,21,0.0,8397.24,-15.437269319171973,19.640492909153345,0.0
81,8360.901746341313,-0.1639098253658687,0.19640492909153345,22,0.045454545454545456,8175.64,-16.390982536586872,19.640492909153345,4.545454545454546
82,8222.232512073064,-0.17777674879269362,0.19640492909153345,22,0.045454545454545456,7920.0,-17.777674879269362,19.640492909153345,4.545454545454546
83,8387.98737189824,-0.16120126281017602,0.19640492909153345,22,0.045454545454545456,8188.57,-16.1201262810176,19.640492909153345,4.545454545454546
84,8406.007486471979,-0.15939925135280208,0.19640492909153345,23,0.08695652173913043,8225.04,-15.939925135280209,19.640492909153345,8.695652173913043
85,8398.273237632471,-0.16017267623675288,0.19640492909153345,24,0.125,8211.0,-16.017267623675288,19.640492909153345,12.5
86,8376.359661264283,-0.16236403387357168,0.19640492909153345,24,0.125,8173.92,-16.236403387357168,19.640492909153345,12.5
87,8106.390692980505,-0.18936093070194948,0.19640492909153345,24,0.125,7730.93,-18.93609307019495,19.640492909153345,12.5
88,8023.26199891635,-0.19767380010836497,0.19767380010836497,24,0.125,7604.58,-19.767380010836497,19.767380010836497,12.5
89,7967.811391020339,-0.2032188608979661,0.2032188608979661,24,0.125,7525.71,-20.32188608979661,20.32188608979661,12.5
90,7893.610710322882,-0.21063892896771177,0.21063892896771177,24,0.125,7418.78,-21.06389289677118,21.06389289677118,12.5
91,7633.905954200956,-0.23660940457990437,0.23660940457990437,25,0.12,7009.84,-23.66094045799044,23.66094045799044,12.0
92,7641.538288807445,-0.23584617111925554,0.23660940457990437,26,0.11538461538461539,7024.19,-23.584617111925553,23.66094045799044,11.538461538461538
93,7590.944243518434,-0.24090557564815662,0.24090557564815662,27,0.1111111111111111,6934.82,-24.09055756481566,24.09055756481566,11.11111111111111
94,7454.920225501641,-0.25450797744983594,0.25450797744983594,27,0.1111111111111111,6720.06,-25.450797744983593,25.450797744983593,11.11111111111111
95,7392.63021836549,-0.26073697816345104,0.26073697816345104,28,0.10714285714285714,6285.0,-26.073697816345103,26.073697816345103,10.714285714285714
96,7397.3633484660595,-0.26026366515339405,0.26073697816345104,29,0.10344827586206896,6529.79,-26.026366515339404,26.073697816345103,10.344827586206897
97,7395.128153031041,-0.2604871846968959,0.26073697816345104,30,0.1,6144.01,-26.04871846968959,26.073697816345103,10.0
98,7395.572360672915,-0.2604427639327085,0.26073697816345104,30,0.1,6232.35,-26.04427639327085,26.073697816345103,10.0
99,7395.592393775576,-0.26044076062244237,0.26073697816345104,31,0.0967741935483871,6308.33,-26.044076062244237,26.073697816345103,9.67741935483871
100,7395.530061899544,-0.26044699381004555,0.26073697816345104,31,0.0967741935483871,6246.35,-26.044699381004556,26.073697816345103,9.67741935483871
101,7395.471461086115,-0.26045285389138856,0.26073697816345104,31,0.0967741935483871,6188.08,-26.045285389138854,26.073697816345103,9.67741935483871
102,7395.5509900431425,-0.26044490099568574,0.26073697816345104,31,0.0967741935483871,6267.16,-26.044490099568574,26.073697816345103,9.67741935483871
103,7395.5958331917755,-0.26044041668082246,0.26073697816345104,31,0.0967741935483871,6311.75,-26.044041668082247,26.073697816345103,9.67741935483871
104,7395.87012160528,-0.26041298783947203,0.26073697816345104,31,0.0967741935483871,6584.49,-26.0412987839472,26.073697816345103,9.67741935483871
105,7395.672475855093,-0.2604327524144907,0.26073697816345104,31,0.0967741935483871,6387.96,-26.04327524144907,26.073697816345103,9.67741935483871
106,7395.762554366487,-0.26042374456335127,0.26073697816345104,31,0.0967741935483871,6477.53,-26.042374456335125,26.073697816345103,9.67741935483871
107,7395.538600099408,-0.2604461399900592,0.26073697816345104,31,0.0967741935483871,6254.84,-26.04461399900592,26.073697816345103,9.67741935483871
108,7395.765038389297,-0.2604234961610703,0.26073697816345104,31,0.0967741935483871,6480.0,-26.042349616107032,26.073697816345103,9.67741935483871
109,7395.645252171902,-0.2604354747828098,0.26073697816345104,31,0.0967741935483871,6360.89,-26.04354747828098,26.073697816345103,9.67741935483871
110,7395.810303922376,-0.2604189696077624,0.26073697816345104,31,0.0967741935483871,6525.01,-26.04189696077624,26.073697816345103,9.67741935483871
111,7395.967823150238,-0.26040321768497626,0.26073697816345104,31,0.0967741935483871,6681.64,-26.040321768497627,26.073697816345103,9.67741935483871
112,7396.0201183673025,-0.26039798816326976,0.26073697816345104,31,0.0967741935483871,6733.64,-26.039798816326975,26.073697816345103,9.67741935483871
113,7395.9862873845705,-0.26040137126154295,0.26073697816345104,31,0.0967741935483871,6700.0,-26.040137126154296,26.073697816345103,9.67741935483871
114,7396.19611188627,-0.260380388811373,0.26073697816345104,31,0.0967741935483871,6908.64,-26.0380388811373,26.073697816345103,9.67741935483871
115,7418.39943871729,-0.25816005612827103,0.26073697816345104,31,0.0967741935483871,7076.11,-25.8160056128271,26.073697816345103,9.67741935483871
116,7401.41630465707,-0.259858369534293,0.26073697816345104,31,0.0967741935483871,7031.22,-25.9858369534293,26.073697816345103,9.67741935483871
