train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
1.0,0.4507042253521127,0.7611757501530925,0.4507042253521127,0.30979960098859544,0.4507042253521127,0.5298762270593257,0.4507042253521127,0.3361889550360582,"[[29, 2], [37, 3]]",29,2,37,3,0.9354838709677419,0.075,extended_10_xgboost_2018_2019,xgboost,direction,2025-07-12T19:40:56.716345,-1.245361180307118,1.393426585712641,5,0.4507042253521127,0,9875.463881969288,10000.0
