train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.9979674796747967,0.5047169811320755,0.5075595492797034,0.5047169811320755,0.4533264569365653,0.5188679245283019,0.4956941462985977,0.5188679245283019,0.4751330140618905,"[[90, 25], [77, 20]]",90,25,77,20,0.782608695652174,0.20618556701030927,extended_2_random_forest_2021_2024,random_forest,direction,2025-07-12T19:22:35.527637,-0.39178789569990835,5.155289199759366,27,0.5188679245283019,0,9960.82121043001,10000.0
