train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.9542682926829268,0.5283018867924528,0.5283018867924528,0.5283018867924528,0.5283018867924528,0.45754716981132076,0.4662180910099889,0.45754716981132076,0.44034230206439107,"[[33, 80], [35, 64]]",33,80,35,64,0.2920353982300885,0.6464646464646465,single_model_attempt_2_xgboost,xgboost,direction,2025-07-12T19:46:53.274318,-6.129795981405059,8.579170097913602,36,0.45754716981132076,0,9387.020401859494,10000.0
