train_accuracy,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,test_confusion_matrix,test_true_negatives,test_false_positives,test_false_negatives,test_true_positives,test_specificity,test_sensitivity,experiment_name,model_type,target_type,trained_at,trading_total_return_pct,trading_max_drawdown_pct,trading_total_trades,trading_win_rate,trading_sharpe_ratio,trading_final_balance,trading_initial_balance
0.6655328798185941,0.49473684210526314,0.2447645429362881,0.49473684210526314,0.32750185322461084,0.5105263157894737,0.5865090533821185,0.5105263157894737,0.3596241341030621,"[[2, 92], [1, 95]]",2,92,1,95,0.02127659574468085,0.9895833333333334,single_model_attempt_160_random_forest,random_forest,direction,2025-07-12T20:38:29.493042,-0.36372230140388634,0.9521716809122802,4,0.5105263157894737,0,9963.627769859611,10000.0
